Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
BMW 330e,2,4,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ02.0H30,small car,7,22/64,32/75,26/68,8,Yes,172
BMW 330e,2,4,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ02.0H30,small car,7,22/64,32/75,26/68,8,Yes,172
BMW 330i,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ02.0B4X,small car,7,25,34,29,6,No,308
BMW 330i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ02.0B4X,small car,7,25,34,29,6,No,308
BMW 330i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ02.0B4X,small car,7,24,33,27,5,No,322
BMW 330i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ02.0B4X,small car,7,24,33,27,5,No,322
BMW 430i Convertible,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ02.0B4X,small car,7,25,34,28,6,No,312
BMW 430i Convertible,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ02.0B4X,small car,7,25,34,28,6,No,312
BMW 430i Convertible,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ02.0B4X,small car,7,23,33,27,5,No,326
BMW 430i Convertible,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ02.0B4X,small car,7,23,33,27,5,No,326
BMW 430i Coupe,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ02.0B4X,small car,7,25,34,28,6,No,312
BMW 430i Coupe,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ02.0B4X,small car,7,25,34,28,6,No,312
BMW 430i Coupe,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ02.0B4X,small car,7,23,33,27,5,No,326
BMW 430i Coupe,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ02.0B4X,small car,7,23,33,27,5,No,326
BMW 430i Gran Coupe,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ02.0B4X,small car,7,25,34,28,6,No,312
BMW 430i Gran Coupe,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ02.0B4X,small car,7,25,34,28,6,No,312
BMW 430i Gran Coupe,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ02.0B4X,small car,7,23,33,27,5,No,326
BMW 430i Gran Coupe,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ02.0B4X,small car,7,23,33,27,5,No,326
BMW 530i,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXV02.0B4D,midsize car,7,27,35,30,6,No,292
BMW 530i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXV02.0B4D,midsize car,7,27,35,30,6,No,292
BMW 530i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXV02.0B4D,midsize car,7,27,35,30,6,No,292
BMW 530i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXV02.0B4D,midsize car,7,27,35,30,6,No,292
BMW 740i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ03.0B58,large car,7,25,31,28,6,No,317
BMW 740i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ03.0B58,large car,7,25,31,28,6,No,317
BMW 740i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ03.0B58,large car,7,24,31,27,5,No,326
BMW 740i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ03.0B58,large car,7,24,31,27,5,No,326
BMW 750e xDrive,3,6,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ03.0H70,large car,7,24/60,27/72,25/65,9,Yes,132
BMW 750e xDrive,3,6,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ03.0H70,large car,7,24/60,27/72,25/65,9,Yes,132
BMW 760i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ04.4S68,large car,5,18,25,20,4,No,427
BMW 760i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ04.4S68,large car,5,18,25,20,4,No,427
BMW 840i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXV03.0B07,small car,3,21,29,24,5,No,374
BMW 840i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXV03.0B07,small car,3,21,29,24,5,No,374
BMW 840i Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXV03.0B07,small car,3,21,29,24,5,No,373
BMW 840i Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXV03.0B07,small car,3,21,29,24,5,No,373
BMW 840i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXV03.0B07,midsize car,3,21,29,24,5,No,374
BMW 840i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXV03.0B07,midsize car,3,21,29,24,5,No,374
BMW 840i xDrive Convertible,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXV03.0B07,small car,3,21,29,24,5,No,373
BMW 840i xDrive Convertible,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXV03.0B07,small car,3,21,29,24,5,No,373
BMW 840i xDrive Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXV03.0B07,small car,3,21,29,24,5,No,373
BMW 840i xDrive Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXV03.0B07,small car,3,21,29,24,5,No,373
BMW 840i xDrive Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXV03.0B07,midsize car,3,21,29,24,5,No,373
BMW 840i xDrive Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXV03.0B07,midsize car,3,21,29,24,5,No,373
BMW ALPINA B8 Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXV04.4N63,midsize car,3,17,24,19,4,No,457
BMW ALPINA B8 Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXV04.4N63,midsize car,3,17,24,19,4,No,457
BMW Alpina XB7,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ04.4S68,standard SUV,5,16,20,17,3,No,506
BMW Alpina XB7,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ04.4S68,standard SUV,5,16,20,17,3,No,506
BMW M2 Coupe,3,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0SM3,small car,5,16,24,19,4,No,461
BMW M2 Coupe,3,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0SM3,small car,5,16,24,19,4,No,461
BMW M2 Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0SM3,small car,5,16,23,19,4,No,472
BMW M2 Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0SM3,small car,5,16,23,19,4,No,472
BMW M235i xDrive Gran Coupe,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXV02.0M48,small car,3,24,33,27,5,No,325
BMW M235i xDrive Gran Coupe,2,4,SemiAuto-8,4WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,RBMXV02.0M48,small car,3,24,33,27,5,No,325
BMW M235i xDrive Gran Coupe,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXV02.0M48,small car,3,24,33,27,5,No,325
BMW M240i Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0B5X,small car,5,22,32,26,5,No,343
BMW M240i Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0B5X,small car,5,22,32,26,5,No,343
BMW M240i Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0B5X,small car,5,23,32,26,5,No,338
BMW M240i Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0B5X,small car,5,23,32,26,5,No,338
BMW M3,3,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0SM3,small car,5,16,23,19,4,No,472
BMW M3,3,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0SM3,small car,5,16,23,19,4,No,472
BMW M3 CS,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0SM3,small car,5,15,22,18,4,No,491
BMW M3 CS,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0SM3,small car,5,15,22,18,4,No,491
BMW M3 Competition,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0SM3,small car,5,16,23,19,4,No,470
BMW M3 Competition,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0SM3,small car,5,16,23,19,4,No,470
BMW M3 Competition M,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0SM3,small car,5,16,22,18,4,No,477
BMW M3 Competition M,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0SM3,small car,5,16,22,18,4,No,477
BMW M340i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small car,5,23,31,26,5,No,340
BMW M340i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small car,5,23,31,26,5,No,340
BMW M340i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small car,5,23,31,26,5,No,341
BMW M340i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small car,5,23,31,26,5,No,341
BMW M4 Competition Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0SM3,small car,5,16,23,19,4,No,470
BMW M4 Competition Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0SM3,small car,5,16,23,19,4,No,470
BMW M4 Competition M,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0SM3,small car,5,16,22,18,4,No,477
BMW M4 Competition M,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0SM3,small car,5,16,22,18,4,No,477
BMW M4 Competition M Convertible,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0SM3,small car,5,16,23,18,4,No,484
BMW M4 Competition M Convertible,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0SM3,small car,5,16,23,18,4,No,484
BMW M4 Coupe,3,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0SM3,small car,5,16,23,19,4,No,472
BMW M4 Coupe,3,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0SM3,small car,5,16,23,19,4,No,472
BMW M440i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small car,5,24,32,27,5,No,329
BMW M440i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small car,5,24,32,27,5,No,329
BMW M440i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small car,5,22,30,25,5,No,351
BMW M440i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small car,5,22,30,25,5,No,351
BMW M440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small car,5,23,31,26,5,No,338
BMW M440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small car,5,23,31,26,5,No,338
BMW M440i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small car,5,24,32,27,5,No,329
BMW M440i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small car,5,24,32,27,5,No,329
BMW M440i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small car,5,22,30,25,5,No,351
BMW M440i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small car,5,22,30,25,5,No,351
BMW M440i xDrive Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small car,5,22,31,25,5,No,347
BMW M440i xDrive Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small car,5,22,31,25,5,No,347
BMW M8 Competition Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXV04.4SM5,small car,3,15,22,17,3,No,517
BMW M8 Competition Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXV04.4SM5,small car,3,15,22,17,3,No,517
BMW M8 Competition Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXV04.4SM5,small car,3,15,22,17,3,No,517
BMW M8 Competition Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXV04.4SM5,small car,3,15,22,17,3,No,517
BMW M8 Competition Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXV04.4SM5,midsize car,3,15,22,17,3,No,517
BMW M8 Competition Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXV04.4SM5,midsize car,3,15,22,17,3,No,517
BMW M850i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXV04.4N63,small car,3,17,24,19,4,No,457
BMW M850i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXV04.4N63,small car,3,17,24,19,4,No,457
BMW M850i xDrive Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXV04.4N63,small car,3,17,24,19,4,No,457
BMW M850i xDrive Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXV04.4N63,small car,3,17,24,19,4,No,457
BMW M850i xDrive Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXV04.4N63,midsize car,3,17,24,19,4,No,457
BMW M850i xDrive Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXV04.4N63,midsize car,3,17,24,19,4,No,457
BMW X1 M35i,2,4,AMS-7,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RBMXT02.0U1X,small SUV,6,23,31,26,5,No,334
BMW X1 M35i,2,4,AMS-7,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RBMXT02.0U1X,small SUV,6,23,31,26,5,No,334
BMW X3 M,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X3 M,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X3 M Competition,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X3 M Competition,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X3 M40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small SUV,5,21,26,23,5,No,378
BMW X3 M40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small SUV,5,21,26,23,5,No,378
BMW X3 sDrive30i,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ02.0B4X,small SUV,7,23,29,25,5,No,352
BMW X3 sDrive30i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ02.0B4X,small SUV,7,23,29,25,5,No,352
BMW X3 xDrive30i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ02.0B4X,small SUV,7,21,28,24,5,No,369
BMW X3 xDrive30i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ02.0B4X,small SUV,7,21,28,24,5,No,369
BMW X4 M,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X4 M,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X4 M Competition,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X4 M Competition,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X4 M40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small SUV,5,21,26,23,5,No,378
BMW X4 M40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small SUV,5,21,26,23,5,No,378
BMW X4 xDrive30i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ02.0B4X,small SUV,7,21,28,24,5,No,369
BMW X4 xDrive30i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ02.0B4X,small SUV,7,21,28,24,5,No,369
BMW X5 M Competition,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXT04.4S6M,standard SUV,5,13,18,15,2,No,589
BMW X5 M Competition,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXT04.4S6M,standard SUV,5,13,18,15,2,No,589
BMW X5 M60i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ04.4S68,standard SUV,5,17,22,19,4,No,458
BMW X5 M60i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ04.4S68,standard SUV,5,17,22,19,4,No,458
BMW X5 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ03.0B58,standard SUV,7,23,27,25,5,No,352
BMW X5 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ03.0B58,standard SUV,7,23,27,25,5,No,352
BMW X5 xDrive50e,3,6,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ03.0H70,standard SUV,7,22/57,23/59,22/58,9,Yes,130
BMW X5 xDrive50e,3,6,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ03.0H70,standard SUV,7,22/57,23/59,22/58,9,Yes,130
BMW X6 M Competition,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXT04.4S6M,standard SUV,5,13,18,15,2,No,589
BMW X6 M Competition,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXT04.4S6M,standard SUV,5,13,18,15,2,No,589
BMW X6 M60i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ04.4S68,standard SUV,5,17,22,19,4,No,458
BMW X6 M60i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ04.4S68,standard SUV,5,17,22,19,4,No,458
BMW X6 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ03.0B58,standard SUV,7,23,26,24,5,No,359
BMW X6 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ03.0B58,standard SUV,7,23,26,24,5,No,359
BMW X7 M60i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ04.4S68,standard SUV,5,16,21,18,4,No,481
BMW X7 M60i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ04.4S68,standard SUV,5,16,21,18,4,No,481
BMW X7 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ03.0B58,standard SUV,7,21,25,22,5,No,392
BMW X7 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ03.0B58,standard SUV,7,21,25,22,5,No,392
BMW XM,4.4,8,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RBMXT04.4H09,standard SUV,7,12/46,17/46,14/46,7,No,244
BMW XM,4.4,8,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RBMXT04.4H09,standard SUV,7,12/46,17/46,14/46,7,No,244
BMW XM Label,4.4,8,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RBMXT04.4H09,standard SUV,7,12/46,17/46,14/46,7,No,255
BMW XM Label,4.4,8,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RBMXT04.4H09,standard SUV,7,12/46,17/46,14/46,7,No,255
BMW Z4,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ02.0B4X,small car,7,25,33,28,6,No,312
BMW Z4,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ02.0B4X,small car,7,25,33,28,6,No,312
BMW Z4 M40i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0B5X,small car,5,23,31,26,5,No,338
BMW Z4 M40i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0B5X,small car,5,23,31,26,5,No,338
"BMW i4 M50 Gran Coupe (19"" Wheels)",N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RBMXV00.0G2X,small car,10,94,98,95,10,Elite,0
"BMW i4 M50 Gran Coupe (19"" Wheels)",N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RBMXV00.0G2X,small car,10,94,98,95,10,Elite,0
"BMW i4 M50 Gran Coupe (20"" Wheels)",N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RBMXV00.0G2X,small car,10,79,80,80,10,Elite,0
"BMW i4 M50 Gran Coupe (20"" Wheels)",N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RBMXV00.0G2X,small car,10,79,80,80,10,Elite,0
BMW i4 eDrive 35 Gran Coupe (19'' Wheels),N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RBMXV00.0G2S,small car,10,111,107,110,10,Elite,0
BMW i4 eDrive 35 Gran Coupe (19'' Wheels),N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RBMXV00.0G2S,small car,10,111,107,110,10,Elite,0
BMW i4 eDrive35 Gran Coupe (18'' Wheels),N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RBMXV00.0G2S,small car,10,122,119,120,10,Elite,0
BMW i4 eDrive35 Gran Coupe (18'' Wheels),N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RBMXV00.0G2S,small car,10,122,119,120,10,Elite,0
